id,value
Category.Academic_courses.https://github/KyleZcode/gittinZiggyWithIt,1
Category.Academic_courses.https://github/Zayd-Waves/cipher,1
Category.Academic_courses.https://github/lambdaone-io/apprentice-resources,1
Category.Academic_courses.https://github/snh-clj/collab,1
Category.Academic_courses.https://github/hopelessoptimism/mondocode,1
Category.Academic_courses.https://github/mldss/pci-summary,1
Category.Academic_courses.https://github/radiatoryang/nyu_studio_spring2014,1
Category.Academic_courses.https://github/ats-lang/ATS-CodeBook,1
Category.Academic_courses.https://github/braydie/HowToBeAProgrammer,1
Category.Academic_courses.https://github/xviniette/FlappyLearning,1
Category.Academic_courses.https://github/ctuning/reproduce-milepost-project,1
Category.Academic_courses.https://github/elixirschool/elixirschool,1
Category.Academic_courses.https://github/chetannaik/learning_torch,1
Category.Academic_courses.https://github/lenmus/lenmus,1
Category.Academic_courses.https://github/JoshCheek/ruby-kickstart,1
Category.Academic_courses.https://github/ehmatthes/intro_programming,1
Category.Academic_courses.https://github/codebasics/py,1
Category.Academic_courses.https://github/ollie-williams/SwiftParsec,1
Category.Academic_courses.https://github/timestocome/Test-stock-prediction-algorithms,1
Category.Academic_courses.https://github/ALRW/dayAsADev,1
Category.Academic_courses.https://github/thebreadboard/Arduino-Tutorials,1
Category.Academic_courses.https://github/wsnewman/learning_ros,1
Category.Academic_courses.https://github/ajielee/mini-projects-while-learning-python,1
Category.Academic_courses.https://github/adafruit/Adafruit_Learning_System_Guides,1
Category.Academic_courses.https://github/GersonLazaro/learn-x-if-you-know-y,1
Category.Academic_courses.https://github/jondot/awesome-aha,1
Category.Academic_courses.https://github/aliostad/deep-learning-lang-detection,1
Category.Academic_courses.https://github/BoYanSTKO/Practical_RL-coursera,1
Category.Academic_courses.https://github/dstarcev/stepic-haskell,1
Category.Academic_courses.https://github/rojassergio/Learning-Scipy,1
Category.Academic_courses.https://github/khanhnamle1994/complete-guide-to-deep-learning,1
Category.Academic_courses.https://github/zhtpandog/One_Hundred_Tricky_Java_Questions,1
Category.Academic_courses.https://github/imaginate/algorithmIV-question-manager,1
Category.Academic_courses.https://github/theusual/kaggle-yelp-business-rating-prediction,1
Category.Academic_courses.https://github/mikesprague/udacity-nanodegrees,1
Category.Academic_courses.https://github/SentientOrange/Rubiks-Cube,1
Category.Academic_courses.https://github/jashmenn/bitcoin-reading-list,1
Category.Academic_courses.https://github/aeshthetic/Learn-to-Program,1
Category.Academic_courses.https://github/RiccardoM/Forex-and-Stock-Python-Pattern-Recognizer,1
Category.Academic_courses.https://github/underscoreio/creative-scala,1
Category.Academic_courses.https://github/maxritter/SDC-End-to-end-driving,1
Category.Academic_courses.https://github/crazydonkey200/neural-symbolic-machines,1
Category.Academic_courses.https://github/smbriones/c-how-to-program,1
Category.Academic_courses.https://github/alex520biao/Learning-OpenGL-ES-for-iOS,1
Category.Academic_courses.https://github/MihaiDamian/Machine-learning-programming-exercises,1
Category.Academic_courses.https://github/mauricesharp/Learning-iOS-Development,1
Category.Academic_courses.https://github/gaerae/awesome-algorithms,1
Category.Academic_courses.https://github/gafiatulin/ml-class,1
Category.Academic_courses.https://github/marcelgsantos/learning-oop-in-php,1
Category.Academic_courses.https://github/freddiev4/dailyprogrammerchallenges,1
Category.Academic_courses.https://github/tostq/DeepLearningC,1
Category.Academic_courses.https://github/myinnos/Kotlin-Example,1
Category.Academic_courses.https://github/IEEEXtreme/Learning-Resources,1
Category.Academic_courses.https://github/HeroKillerEver/coursera-deep-learning,1
Category.Academic_courses.https://github/simonebrunozzi/open-guide-to-learning-tech-geek-nerdy-stuff,1
Category.Academic_courses.https://github/sassela/haskell-learning,1
Category.Academic_courses.https://github/AvaisP/machine-learning-programming-assignments-coursera-andrew-ng,1
Category.Academic_courses.https://github/off99555/machine-learning-curriculum,1
Category.Academic_courses.https://github/xviniette/AsteroidsLearning,1
Category.Academic_courses.https://github/Lyyoness/CS156-Machine-Learning,1
Category.Academic_courses.https://github/foolalex/CS106A,1
Category.Academic_courses.https://github/jalexanderqed/cs165a-reversi-bot,1
Category.Academic_courses.https://github/kdenhartog/CS1-Fundementals,1
Category.Academic_courses.https://github/kimasenbeck/cs111_finalProject_201409,1
Category.Academic_courses.https://github/michaelsblank/cs193p_project1_fall2017,1
Category.Academic_courses.https://github/BassemGhoniem/CS106aStanford,1
Category.Academic_courses.https://github/theSalafee/C169final,1
Category.Academic_courses.https://github/JeffreyMJohnson/Pong,1
Category.Academic_courses.https://github/mlopezbuendia/CreativeProgrammingA1,1
Category.Academic_courses.https://github/SpencerWF/PythonRevewCourse,1
Category.Academic_courses.https://github/aytida23/Python-Programming-Essentials-Coursera-Projects,1
Category.Academic_courses.https://github/Preston-Sundar/Coursera-Imperial-College-London-Mathematics-For-Machine-Learning-Linear-Algebra,1
Category.Academic_courses.https://github/voter101/principles-of-reactive-programming,1
Category.Academic_courses.https://github/hackprime/algs4,1
Category.Academic_courses.https://github/JeffreyMJohnson/Pong,1
Category.Academic_courses.https://github/tuttiq/MaquinaVirtual,1
Category.Academic_courses.https://github/irJERAD/ExData_Proj2,1
Category.Academic_courses.https://github/jjmmg/Courses,1
Category.Academic_courses.https://github/SushmitaY/Algorithm-assignment,1
Category.Academic_courses.https://github/DA0155/CourseraCleanData-HumanActivity,1
Category.Academic_courses.https://github/MariannaAtPlay/reactnd-project-would-you-rather,1
Category.Academic_courses.https://github/terrettaz/coursera-scalashop,1
Category.Academic_courses.https://github/mrtamtam314/RProgrammingAssignment2,1
Category.Academic_courses.https://github/Starkey19/PT-Coursework,1
Category.Academic_courses.https://github/alandickinson/reactnd-myreads,1
Category.Academic_courses.https://github/mch649/ProgrammingAssignment2,1
Category.Academic_courses.https://github/qlibin/posa-15-assignment3-studio,1
Category.Academic_courses.https://github/Deirdre18/Professional-Portfolio-Website-GMIT-,1
Category.Academic_courses.https://github/mlopezbuendia/CreativeProgrammingA1,1
Category.Academic_courses.https://github/JasperDre/Honeybees,1
Category.Academic_courses.https://github/hanzhao1/JS-Fundamentals,1
Category.Academic_courses.https://github/sergiolpf/myreads,1
Category.Academic_courses.https://github/holystar1076/Assessment5,1
Category.Academic_courses.https://github/LuisaSanto/ist-LDM,1
Category.Academic_courses.https://github/bhaskar-codes-121/Object-Oriented-Programming-in-Java,1
Category.Academic_courses.https://github/skyman/StudentPerformanceAnalysis,1
Category.Academic_courses.https://github/gsmanu007/R_coursera-ProgrammingAssignment2,1
Category.Academic_courses.https://github/marisapels/OOP-Module3-SelfAssessmentLab,1
Category.Academic_courses.https://github/danieltoomey/coursera-r-programming,1
Category.Academic_courses.https://github/YuriyMorozyuk95/Dekanat,1
Category.Academic_courses.https://github/rakofff/Cashe-Matrix-Inverse-R,1
Category.Academic_courses.https://github/mevorama/PeerAssessment,1
Category.Academic_courses.https://github/theSalafee/C169final,1
Category.Academic_courses.https://github/JonnoB/datasciencecoursera,1
Category.Academic_courses.https://github/ClarkWang12/ProgrammingAssignment2,1
Category.Academic_courses.https://github/aaronly/ScriptingProgrammingAssessment,1
Category.Academic_courses.https://github/daspliff/r_programming,1
Category.Academic_courses.https://github/gizzle-b/java-programming,1
Category.Academic_courses.https://github/GibbonEdu/module-ATL,1
Category.Academic_courses.https://github/Preston-Sundar/Coursera-Imperial-College-London-Mathematics-For-Machine-Learning-Linear-Algebra,1
Category.Academic_courses.https://github/std3rr/boston_housing,1
Category.Academic_courses.https://github/LuisaSanto/ist-LDM,1
Category.Academic_courses.https://github/limpygnome/pals,1
Category.Application_Programming_Interface,
Category.Application_Programming_Interface.https://github/xrd/ChitStat,1
Category.Application_Programming_Interface.https://github/HerculesWS/Hercules,1
Category.Application_Programming_Interface.https://github/ajzdunek/whatsForDinner-App,1
Category.Application_Programming_Interface.https://github/ctuning/ctuning-datasets-min,1
Category.Application_Programming_Interface.https://github/MikeTheWatchGuy/PySimpleGUI,1
Category.Application_Programming_Interface.https://github/Re1tReddy/Spark,1
Category.Application_Programming_Interface.https://github/Lyyoness/CS156-Machine-Learning,1
Category.Application_Programming_Interface.https://github/SushmitaY/Algorithm-assignment,1
Category.Application_Programming_Interface.https://github/mlopezbuendia/CreativeProgrammingA1,1
Category.Application_Programming_Interface.https://github/shane1027/Learning_CPP,1
Category.Application_Programming_Interface.https://github/JaclynNoga/AppliedLearningAssessment,1
Category.Application_Programming_Interface.https://github/mrkwse/MLAP-OA,1
